feature,model_vars,default
bank_txn_balance_global_debit_credit_ratio_14d,model_vars_balance,-1000000
bank_txn_balance_global_debit_credit_ratio_168d,model_vars_balance,-1000000
bank_txn_balance_global_debit_credit_ratio_182d,model_vars_balance,-1000000
bank_txn_balance_global_debit_credit_ratio_28d,model_vars_balance,-1000000
bank_txn_balance_global_debit_credit_ratio_56d,model_vars_balance,-1000000
bank_txn_balance_global_debit_credit_ratio_7d,model_vars_balance,-1000000
bank_txn_balance_global_debit_credit_ratio_84d,model_vars_balance,-1000000
bank_txn_balance_global_net_burn_per_day_14d,model_vars_balance,-1000000
bank_txn_balance_global_net_burn_per_day_168d,model_vars_balance,-1000000
bank_txn_balance_global_net_burn_per_day_182d,model_vars_balance,-1000000
bank_txn_balance_global_net_burn_per_day_28d,model_vars_balance,-1000000
bank_txn_balance_global_net_burn_per_day_56d,model_vars_balance,-1000000
bank_txn_balance_global_net_burn_per_day_7d,model_vars_balance,-1000000
bank_txn_balance_global_net_burn_per_day_84d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_balance_14d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_balance_168d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_balance_182d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_balance_28d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_balance_56d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_balance_7d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_balance_84d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_credit_14d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_credit_168d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_credit_182d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_credit_28d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_credit_56d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_credit_7d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_credit_84d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_debit_14d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_debit_168d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_debit_182d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_debit_28d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_debit_56d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_debit_7d,model_vars_balance,-1000000
bank_txn_balance_global_pca_pc1_loading_debit_84d,model_vars_balance,-1000000
bank_txn_balance_global_pca_var_exp_14d,model_vars_balance,-1000000
bank_txn_balance_global_pca_var_exp_168d,model_vars_balance,-1000000
bank_txn_balance_global_pca_var_exp_182d,model_vars_balance,-1000000
bank_txn_balance_global_pca_var_exp_28d,model_vars_balance,-1000000
bank_txn_balance_global_pca_var_exp_56d,model_vars_balance,-1000000
bank_txn_balance_global_pca_var_exp_7d,model_vars_balance,-1000000
bank_txn_balance_global_pca_var_exp_84d,model_vars_balance,-1000000
bank_txn_balance_global_savings_rate_14d,model_vars_balance,-1000000
bank_txn_balance_global_savings_rate_168d,model_vars_balance,-1000000
bank_txn_balance_global_savings_rate_182d,model_vars_balance,-1000000
bank_txn_balance_global_savings_rate_28d,model_vars_balance,-1000000
bank_txn_balance_global_savings_rate_56d,model_vars_balance,-1000000
bank_txn_balance_global_savings_rate_7d,model_vars_balance,-1000000
bank_txn_balance_global_savings_rate_84d,model_vars_balance,-1000000
bank_txn_balance_hurst_14d,model_vars_balance,-1000000
bank_txn_balance_hurst_168d,model_vars_balance,-1000000
bank_txn_balance_hurst_182d,model_vars_balance,-1000000
bank_txn_balance_hurst_28d,model_vars_balance,-1000000
bank_txn_balance_hurst_56d,model_vars_balance,-1000000
bank_txn_balance_hurst_7d,model_vars_balance,-1000000
bank_txn_balance_hurst_84d,model_vars_balance,-1000000
bank_txn_balance_kgram1_neg_14d,model_vars_balance,-1000000
bank_txn_balance_kgram1_neg_168d,model_vars_balance,-1000000
bank_txn_balance_kgram1_neg_182d,model_vars_balance,-1000000
bank_txn_balance_kgram1_neg_28d,model_vars_balance,-1000000
bank_txn_balance_kgram1_neg_56d,model_vars_balance,-1000000
bank_txn_balance_kgram1_neg_7d,model_vars_balance,-1000000
bank_txn_balance_kgram1_neg_84d,model_vars_balance,-1000000
bank_txn_balance_kgram1_pos_14d,model_vars_balance,-1000000
bank_txn_balance_kgram1_pos_168d,model_vars_balance,-1000000
bank_txn_balance_kgram1_pos_182d,model_vars_balance,-1000000
bank_txn_balance_kgram1_pos_28d,model_vars_balance,-1000000
bank_txn_balance_kgram1_pos_56d,model_vars_balance,-1000000
bank_txn_balance_kgram1_pos_7d,model_vars_balance,-1000000
bank_txn_balance_kgram1_pos_84d,model_vars_balance,-1000000
bank_txn_balance_kgram1_zero_14d,model_vars_balance,-1000000
bank_txn_balance_kgram1_zero_168d,model_vars_balance,-1000000
bank_txn_balance_kgram1_zero_182d,model_vars_balance,-1000000
bank_txn_balance_kgram1_zero_28d,model_vars_balance,-1000000
bank_txn_balance_kgram1_zero_56d,model_vars_balance,-1000000
bank_txn_balance_kgram1_zero_7d,model_vars_balance,-1000000
bank_txn_balance_kgram1_zero_84d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_-1_14d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_-1_168d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_-1_182d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_-1_28d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_-1_56d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_-1_7d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_-1_84d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_0_14d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_0_168d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_0_182d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_0_28d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_0_56d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_0_7d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_0_84d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_1_14d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_1_168d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_1_182d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_1_28d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_1_56d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_1_7d,model_vars_balance,-1000000
bank_txn_balance_kgram2-1_1_84d,model_vars_balance,-1000000
bank_txn_balance_kgram20_-1_14d,model_vars_balance,-1000000
bank_txn_balance_kgram20_-1_168d,model_vars_balance,-1000000
bank_txn_balance_kgram20_-1_182d,model_vars_balance,-1000000
bank_txn_balance_kgram20_-1_28d,model_vars_balance,-1000000
bank_txn_balance_kgram20_-1_56d,model_vars_balance,-1000000
bank_txn_balance_kgram20_-1_7d,model_vars_balance,-1000000
bank_txn_balance_kgram20_-1_84d,model_vars_balance,-1000000
bank_txn_balance_kgram20_0_14d,model_vars_balance,-1000000
bank_txn_balance_kgram20_0_168d,model_vars_balance,-1000000
bank_txn_balance_kgram20_0_182d,model_vars_balance,-1000000
bank_txn_balance_kgram20_0_28d,model_vars_balance,-1000000
bank_txn_balance_kgram20_0_56d,model_vars_balance,-1000000
bank_txn_balance_kgram20_0_7d,model_vars_balance,-1000000
bank_txn_balance_kgram20_0_84d,model_vars_balance,-1000000
bank_txn_balance_kgram20_1_14d,model_vars_balance,-1000000
bank_txn_balance_kgram20_1_168d,model_vars_balance,-1000000
bank_txn_balance_kgram20_1_182d,model_vars_balance,-1000000
bank_txn_balance_kgram20_1_28d,model_vars_balance,-1000000
bank_txn_balance_kgram20_1_56d,model_vars_balance,-1000000
bank_txn_balance_kgram20_1_7d,model_vars_balance,-1000000
bank_txn_balance_kgram20_1_84d,model_vars_balance,-1000000
bank_txn_balance_kgram21_-1_14d,model_vars_balance,-1000000
bank_txn_balance_kgram21_-1_168d,model_vars_balance,-1000000
bank_txn_balance_kgram21_-1_182d,model_vars_balance,-1000000
bank_txn_balance_kgram21_-1_28d,model_vars_balance,-1000000
bank_txn_balance_kgram21_-1_56d,model_vars_balance,-1000000
bank_txn_balance_kgram21_-1_7d,model_vars_balance,-1000000
bank_txn_balance_kgram21_-1_84d,model_vars_balance,-1000000
bank_txn_balance_kgram21_0_14d,model_vars_balance,-1000000
bank_txn_balance_kgram21_0_168d,model_vars_balance,-1000000
bank_txn_balance_kgram21_0_182d,model_vars_balance,-1000000
bank_txn_balance_kgram21_0_28d,model_vars_balance,-1000000
bank_txn_balance_kgram21_0_56d,model_vars_balance,-1000000
bank_txn_balance_kgram21_0_7d,model_vars_balance,-1000000
bank_txn_balance_kgram21_0_84d,model_vars_balance,-1000000
bank_txn_balance_kgram21_1_14d,model_vars_balance,-1000000
bank_txn_balance_kgram21_1_168d,model_vars_balance,-1000000
bank_txn_balance_kgram21_1_182d,model_vars_balance,-1000000
bank_txn_balance_kgram21_1_28d,model_vars_balance,-1000000
bank_txn_balance_kgram21_1_56d,model_vars_balance,-1000000
bank_txn_balance_kgram21_1_7d,model_vars_balance,-1000000
bank_txn_balance_kgram21_1_84d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c0_14d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c0_168d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c0_182d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c0_28d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c0_56d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c0_7d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c0_84d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c1_14d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c1_168d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c1_182d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c1_28d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c1_56d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c1_7d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_c1_84d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_sep_14d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_sep_168d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_sep_182d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_sep_28d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_sep_56d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_sep_7d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_sep_84d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size0_14d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size0_168d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size0_182d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size0_28d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size0_56d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size0_7d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size0_84d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size1_14d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size1_168d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size1_182d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size1_28d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size1_56d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size1_7d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_size1_84d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_wcss_14d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_wcss_168d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_wcss_182d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_wcss_28d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_wcss_56d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_wcss_7d,model_vars_balance,-1000000
bank_txn_balance_kmeans2_wcss_84d,model_vars_balance,-1000000
bank_txn_balance_kurtosis_14d,model_vars_balance,-1000000
bank_txn_balance_kurtosis_168d,model_vars_balance,-1000000
bank_txn_balance_kurtosis_182d,model_vars_balance,-1000000
bank_txn_balance_kurtosis_28d,model_vars_balance,-1000000
bank_txn_balance_kurtosis_56d,model_vars_balance,-1000000
bank_txn_balance_kurtosis_7d,model_vars_balance,-1000000
bank_txn_balance_kurtosis_84d,model_vars_balance,-1000000
bank_txn_balance_max_14d,model_vars_balance,-1000000
bank_txn_balance_max_168d,model_vars_balance,-1000000
bank_txn_balance_max_182d,model_vars_balance,-1000000
bank_txn_balance_max_28d,model_vars_balance,-1000000
bank_txn_balance_max_56d,model_vars_balance,-1000000
bank_txn_balance_max_7d,model_vars_balance,-1000000
bank_txn_balance_max_84d,model_vars_balance,-1000000
bank_txn_balance_max_drawdown_14d,model_vars_balance,-1000000
bank_txn_balance_max_drawdown_168d,model_vars_balance,-1000000
bank_txn_balance_max_drawdown_182d,model_vars_balance,-1000000
bank_txn_balance_max_drawdown_28d,model_vars_balance,-1000000
bank_txn_balance_max_drawdown_56d,model_vars_balance,-1000000
bank_txn_balance_max_drawdown_7d,model_vars_balance,-1000000
bank_txn_balance_max_drawdown_84d,model_vars_balance,-1000000
bank_txn_balance_mean_14d,model_vars_balance,-1000000
bank_txn_balance_mean_168d,model_vars_balance,-1000000
bank_txn_balance_mean_182d,model_vars_balance,-1000000
bank_txn_balance_mean_28d,model_vars_balance,-1000000
bank_txn_balance_mean_56d,model_vars_balance,-1000000
bank_txn_balance_mean_7d,model_vars_balance,-1000000
bank_txn_balance_mean_84d,model_vars_balance,-1000000
bank_txn_balance_min_14d,model_vars_balance,-1000000
bank_txn_balance_min_168d,model_vars_balance,-1000000
bank_txn_balance_min_182d,model_vars_balance,-1000000
bank_txn_balance_min_28d,model_vars_balance,-1000000
bank_txn_balance_min_56d,model_vars_balance,-1000000
bank_txn_balance_min_7d,model_vars_balance,-1000000
bank_txn_balance_min_84d,model_vars_balance,-1000000
bank_txn_balance_monotonicity_14d,model_vars_balance,-1000000
bank_txn_balance_monotonicity_168d,model_vars_balance,-1000000
bank_txn_balance_monotonicity_182d,model_vars_balance,-1000000
bank_txn_balance_monotonicity_28d,model_vars_balance,-1000000
bank_txn_balance_monotonicity_56d,model_vars_balance,-1000000
bank_txn_balance_monotonicity_7d,model_vars_balance,-1000000
bank_txn_balance_monotonicity_84d,model_vars_balance,-1000000
bank_txn_balance_netinflow_corr_14d,model_vars_balance,-1000000
bank_txn_balance_netinflow_corr_168d,model_vars_balance,-1000000
bank_txn_balance_netinflow_corr_182d,model_vars_balance,-1000000
bank_txn_balance_netinflow_corr_28d,model_vars_balance,-1000000
bank_txn_balance_netinflow_corr_56d,model_vars_balance,-1000000
bank_txn_balance_netinflow_corr_7d,model_vars_balance,-1000000
bank_txn_balance_netinflow_corr_84d,model_vars_balance,-1000000
bank_txn_balance_ols_r2_14d,model_vars_balance,-1000000
bank_txn_balance_ols_r2_168d,model_vars_balance,-1000000
bank_txn_balance_ols_r2_182d,model_vars_balance,-1000000
bank_txn_balance_ols_r2_28d,model_vars_balance,-1000000
bank_txn_balance_ols_r2_56d,model_vars_balance,-1000000
bank_txn_balance_ols_r2_7d,model_vars_balance,-1000000
bank_txn_balance_ols_r2_84d,model_vars_balance,-1000000
bank_txn_balance_ols_slope_14d,model_vars_balance,-1000000
bank_txn_balance_ols_slope_168d,model_vars_balance,-1000000
bank_txn_balance_ols_slope_182d,model_vars_balance,-1000000
bank_txn_balance_ols_slope_28d,model_vars_balance,-1000000
bank_txn_balance_ols_slope_56d,model_vars_balance,-1000000
bank_txn_balance_ols_slope_7d,model_vars_balance,-1000000
bank_txn_balance_ols_slope_84d,model_vars_balance,-1000000
bank_txn_balance_pct_change_mean_14d,model_vars_balance,-1000000
bank_txn_balance_pct_change_mean_168d,model_vars_balance,-1000000
bank_txn_balance_pct_change_mean_182d,model_vars_balance,-1000000
bank_txn_balance_pct_change_mean_28d,model_vars_balance,-1000000
bank_txn_balance_pct_change_mean_56d,model_vars_balance,-1000000
bank_txn_balance_pct_change_mean_7d,model_vars_balance,-1000000
bank_txn_balance_pct_change_mean_84d,model_vars_balance,-1000000
bank_txn_balance_pct_change_std_14d,model_vars_balance,-1000000
bank_txn_balance_pct_change_std_168d,model_vars_balance,-1000000
bank_txn_balance_pct_change_std_182d,model_vars_balance,-1000000
bank_txn_balance_pct_change_std_28d,model_vars_balance,-1000000
bank_txn_balance_pct_change_std_56d,model_vars_balance,-1000000
bank_txn_balance_pct_change_std_7d,model_vars_balance,-1000000
bank_txn_balance_pct_change_std_84d,model_vars_balance,-1000000
bank_txn_balance_poly2_r2_14d,model_vars_balance,-1000000
bank_txn_balance_poly2_r2_168d,model_vars_balance,-1000000
bank_txn_balance_poly2_r2_182d,model_vars_balance,-1000000
bank_txn_balance_poly2_r2_28d,model_vars_balance,-1000000
bank_txn_balance_poly2_r2_56d,model_vars_balance,-1000000
bank_txn_balance_poly2_r2_7d,model_vars_balance,-1000000
bank_txn_balance_poly2_r2_84d,model_vars_balance,-1000000
bank_txn_balance_poly2_slope1_14d,model_vars_balance,-1000000
bank_txn_balance_poly2_slope1_168d,model_vars_balance,-1000000
bank_txn_balance_poly2_slope1_182d,model_vars_balance,-1000000
bank_txn_balance_poly2_slope1_28d,model_vars_balance,-1000000
bank_txn_balance_poly2_slope1_56d,model_vars_balance,-1000000
bank_txn_balance_poly2_slope1_7d,model_vars_balance,-1000000
bank_txn_balance_poly2_slope1_84d,model_vars_balance,-1000000
bank_txn_balance_positive_return_ratio_14d,model_vars_balance,-1000000
bank_txn_balance_positive_return_ratio_168d,model_vars_balance,-1000000
bank_txn_balance_positive_return_ratio_182d,model_vars_balance,-1000000
bank_txn_balance_positive_return_ratio_28d,model_vars_balance,-1000000
bank_txn_balance_positive_return_ratio_56d,model_vars_balance,-1000000
bank_txn_balance_positive_return_ratio_7d,model_vars_balance,-1000000
bank_txn_balance_positive_return_ratio_84d,model_vars_balance,-1000000
bank_txn_balance_quad_curvature_14d,model_vars_balance,-1000000
bank_txn_balance_quad_curvature_168d,model_vars_balance,-1000000
bank_txn_balance_quad_curvature_182d,model_vars_balance,-1000000
bank_txn_balance_quad_curvature_28d,model_vars_balance,-1000000
bank_txn_balance_quad_curvature_56d,model_vars_balance,-1000000
bank_txn_balance_quad_curvature_7d,model_vars_balance,-1000000
