feature,model_vars,defalut,default
bank_txn_balance_kgram1_pos_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram1_neg_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram1_zero_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram2-1_-1_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram2-1_0_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram2-1_1_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram20_-1_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram20_0_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram20_1_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram21_-1_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram21_0_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram21_1_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_sign_change_count_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_positive_return_ratio_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_below_avg_ratio_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_pct_change_mean_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_pct_change_std_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_autocorr7_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_autocorr7_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_autocorr7_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_snapshot_last_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_snapshot_last_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_snapshot_last_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_gini_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_gini_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_entropy_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_entropy_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_top1_share_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_top1_share_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_gap_mean_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_gap_max_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_gap_mean_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_gap_max_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_tail_ratio_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_tail_ratio_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_debit_credit_ratio_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_coverage_ratio_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_savings_rate_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_net_burn_per_day_84d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_max_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_min_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_mean_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_std_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_anomaly_days_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_fluctuation_anomaly_days_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_streak_inc_max_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_streak_dec_max_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_rate_inc_max_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_rate_dec_max_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_dev_from_hist_mean_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_unchanged_days_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_sum_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_mean_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_max_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_days_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_freq_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_no_txn_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_std_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_cv_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_max_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_fortnight_amount_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_fortnight_days_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_concentration_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_big_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_sum_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_mean_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_max_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_days_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_freq_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_no_txn_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_std_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_cv_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_max_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_fortnight_amount_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_fortnight_days_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_concentration_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_big_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_balance_to_debit_ratio_mean_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_after_big_avg_drop_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_slope_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_extreme_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_corr_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_netinflow_corr_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_autocorr1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_quad_curvature_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_monotonicity_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_cv_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_volatility_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_max_drawdown_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_skewness_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kurtosis_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_hurst_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ols_slope_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ols_r2_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_poly2_slope1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_poly2_r2_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ridge1_slope_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ridge1_r2_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_theilsen_slope_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ar1_phi_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ar1_c_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ar1_resid_std_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ewma_resid_mae_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ewma_resid_std_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ewma_resid_ac1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_sep_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_wcss_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_c0_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_c1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_size0_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_size1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_pca_var_exp_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_pca_pc1_loading_balance_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_pca_pc1_loading_credit_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_pca_pc1_loading_debit_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram1_pos_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram1_neg_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram1_zero_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram2-1_-1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram2-1_0_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram2-1_1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram20_-1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram20_0_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram20_1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram21_-1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram21_0_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram21_1_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_sign_change_count_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_positive_return_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_below_avg_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_pct_change_mean_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_pct_change_std_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_autocorr7_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_autocorr7_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_autocorr7_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_snapshot_last_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_snapshot_last_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_snapshot_last_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_gini_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_gini_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_entropy_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_entropy_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_top1_share_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_top1_share_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_gap_mean_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_gap_max_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_gap_mean_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_gap_max_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_tail_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_tail_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_debit_credit_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_coverage_ratio_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_savings_rate_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_net_burn_per_day_168d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_max_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_min_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_mean_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_std_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_anomaly_days_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_fluctuation_anomaly_days_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_streak_inc_max_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_streak_dec_max_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_rate_inc_max_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_rate_dec_max_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_dev_from_hist_mean_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_unchanged_days_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_sum_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_mean_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_max_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_days_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_freq_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_no_txn_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_std_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_cv_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_max_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_fortnight_amount_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_fortnight_days_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_concentration_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_big_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_sum_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_mean_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_max_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_days_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_freq_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_no_txn_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_std_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_cv_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_max_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_fortnight_amount_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_fortnight_days_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_concentration_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_big_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_balance_to_debit_ratio_mean_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_after_big_avg_drop_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_slope_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_extreme_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_corr_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_netinflow_corr_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_autocorr1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_quad_curvature_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_monotonicity_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_cv_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_volatility_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_max_drawdown_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_skewness_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kurtosis_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_hurst_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ols_slope_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ols_r2_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_poly2_slope1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_poly2_r2_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ridge1_slope_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ridge1_r2_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_theilsen_slope_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ar1_phi_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ar1_c_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ar1_resid_std_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ewma_resid_mae_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ewma_resid_std_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_ewma_resid_ac1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_sep_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_wcss_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_c0_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_c1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_size0_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kmeans2_size1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_pca_var_exp_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_pca_pc1_loading_balance_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_pca_pc1_loading_credit_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_pca_pc1_loading_debit_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram1_pos_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram1_neg_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram1_zero_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram2-1_-1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram2-1_0_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram2-1_1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram20_-1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram20_0_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram20_1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram21_-1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram21_0_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_kgram21_1_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_sign_change_count_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_positive_return_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_below_avg_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_pct_change_mean_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_pct_change_std_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_autocorr7_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_autocorr7_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_autocorr7_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_snapshot_last_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_snapshot_last_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_snapshot_last_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_gini_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_gini_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_entropy_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_entropy_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_top1_share_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_top1_share_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_gap_mean_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_gap_max_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_gap_mean_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_gap_max_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_debit_tail_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_credit_tail_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_debit_credit_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_coverage_ratio_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_savings_rate_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_balance_global_net_burn_per_day_182d,model_vars_balance,-1000000,-999999.99999
bank_txn_income_wage_amount_31d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_count_31d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_maxamount_31d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_62d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_count_62d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_maxamount_62d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_92d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_count_92d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_maxamount_92d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_123d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_count_123d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_maxamount_123d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_153d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_count_153d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_maxamount_153d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_184d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_count_184d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_maxamount_184d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_31d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_count_31d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_maxamount_31d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_62d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_count_62d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_maxamount_62d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_92d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_count_92d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_maxamount_92d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_123d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_count_123d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_maxamount_123d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_153d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_count_153d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_maxamount_153d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_184d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_count_184d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_maxamount_184d,model_vars_income,-99999,-99999.0
bank_txn_income_income_amount_31d,model_vars_income,-99999,-99999.0
bank_txn_income_income_count_31d,model_vars_income,-99999,-99999.0
bank_txn_income_income_maxamount_31d,model_vars_income,-99999,-99999.0
bank_txn_income_income_amount_62d,model_vars_income,-99999,-99999.0
bank_txn_income_income_count_62d,model_vars_income,-99999,-99999.0
bank_txn_income_income_maxamount_62d,model_vars_income,-99999,-99999.0
bank_txn_income_income_amount_92d,model_vars_income,-99999,-99999.0
bank_txn_income_income_count_92d,model_vars_income,-99999,-99999.0
bank_txn_income_income_maxamount_92d,model_vars_income,-99999,-99999.0
bank_txn_income_income_amount_123d,model_vars_income,-99999,-99999.0
bank_txn_income_income_count_123d,model_vars_income,-99999,-99999.0
bank_txn_income_income_maxamount_123d,model_vars_income,-99999,-99999.0
bank_txn_income_income_amount_153d,model_vars_income,-99999,-99999.0
bank_txn_income_income_count_153d,model_vars_income,-99999,-99999.0
bank_txn_income_income_maxamount_153d,model_vars_income,-99999,-99999.0
bank_txn_income_income_amount_184d,model_vars_income,-99999,-99999.0
bank_txn_income_income_count_184d,model_vars_income,-99999,-99999.0
bank_txn_income_income_maxamount_184d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountproportion_31d_62d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountproportion_31d_92d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountproportion_31d_184d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountproportion_62d_123d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountproportion_62d_184d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountproportion_92d_184d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_32_62d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_63_92d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_93_123d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_124_153d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amount_154_184d,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountcv_past3months,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountcv_past4months,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountcv_past5months,model_vars_income,-99999,-99999.0
bank_txn_income_wage_amountcv_past6months,model_vars_income,-99999,-99999.0
bank_txn_income_wage_maxamount_singlemth_propotion_6mths,model_vars_income,-99999,-99999.0
bank_txn_income_wage_maxamount_singlemth_propotion_3mths,model_vars_income,-99999,-99999.0
bank_txn_income_last6mth_monm_wage_amount_incrementnumber,model_vars_income,-99999,-99999.0
bank_txn_income_last3mth_wage_mthcount,model_vars_income,-99999,-99999.0
bank_txn_income_last4mth_wage_mthcount,model_vars_income,-99999,-99999.0
bank_txn_income_last5mth_wage_mthcount,model_vars_income,-99999,-99999.0
bank_txn_income_last6mth_wage_mthcount,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amountproportion_31d_62d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amountproportion_31d_92d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amountproportion_31d_184d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amountproportion_62d_123d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amountproportion_62d_184d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amountproportion_92d_184d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_32_62d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_63_92d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_93_123d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_124_153d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amount_154_184d,model_vars_income,-99999,-99999.0
bank_txn_income_centrelink_amountcv_past3months,model_vars_income,-99999,-99999.0
